text,labels
spandarmad zamīg dahān abāz wišāyēd har gōhr ud ayōxšust ō paydāgīh rasēd čiyōn zarr ud asēm ud rōy ud arzīz ud srub,"B-N,B-N,B-N,B-ADV,B-V,B-DET,B-N,B-CONJ,B-N,B-PRE,B-N,B-V,B-ADV,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N"
ud xwadāyīh ud pādixšāyīh ō anērān bandagān rasēd čiyōn hyōn turk ud xazar ud tōbit čiyōn awērag ud kōfyār ud čīnīh ud kābulīh ud suγdīg ud hrōmāyīg ud karmag-raxt ud spēd hyōn pad ān ērān dehān ī man pādixšāyīh bawēnd framān ud kāmag ī ōyšān pad gēhān rawāg be bawēd,"B-CONJ,B-N,B-CONJ,B-N,B-PRE,B-N,B-N,B-V,B-ADV,B-N,B-N,B-CONJ,B-N,I-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,B-CONJ,B-N,I-N,B-CONJ,B-N,I-N,B-CONJ,B-N,I-N,I-N,I-N,B-CONJ,B-N,B-CONJ,B-ADJ,I-ADJ,I-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,B-N,B-PRE,B-DET,B-N,B-N,B-JUNK,B-PRONOUN,B-N,B-V,B-N,B-CONJ,B-N,B-JUNK,B-PRONOUN,B-PRE,B-N,B-ADJ,B-PRE,B-V"
pādixšāyīh az ōyšān dawāl-kustīgān ud tāzīgān ud hrōmāyīgān be ō ōyšān rasēd,"B-N,B-PRE,B-PRONOUN,B-N,I-N,I-N,B-CONJ,B-N,B-CONJ,B-N,B-PRE,I-PRE,B-PRONOUN,B-V"
ōyšān ēdōn dušpādixšāyīhā be bawēnd kū ka mard-ē ahlaw ī nēk ōzanēnd magas-ē pad čašm ī ōyšān har dō ēk bawēd,"B-PRONOUN,B-ADV,B-N,I-N,B-PRE,B-V,B-CONJ,B-CONJ,B-N,I-N,I-N,B-ADJ,B-JUNK,B-ADJ,B-V,B-N,I-N,I-N,I-N,B-PRE,B-N,B-JUNK,B-PRONOUN,B-DET,B-NUM,B-NUM,B-V"
ud darbās ud xwēdīh ud ābādīh ud deh ud dūdag ud xwāstag ud dastgird ud kahas ud rōd ud xānīg ī ērān weh-dēnān ō ōyšān anērān rasēd ud spāh ud marz ud drafš ō ōyšān rasēd ud xēšm-kāmagīh xwadāyīh pad gēhān rawēnd,"B-CONJ,B-N,I-N,B-CONJ,B-N,I-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-JUNK,B-N,B-N,I-N,I-N,B-PRE,B-DET,B-N,B-V,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-PRE,B-PRONOUN,B-V,B-CONJ,B-N,I-N,I-N,B-N,B-PRE,B-N,B-V"
ud āz čašm ī ōyšān az xwāstag purr nē bawēd ud xwāstag ī gēhān gird kunēnd ud azēr ī zamīg nihān kunēnd,"B-CONJ,B-N,B-N,B-JUNK,B-PRONOUN,B-PRE,B-N,B-ADJ,B-ADV,B-V,B-CONJ,B-N,B-JUNK,B-N,B-N,B-V,B-CONJ,B-PRE,I-PRE,B-N,B-ADJ,B-V"
guft-iš ohrmazd ō spitāmān zarduxšt ēn ān ī pēš gōwēm,"B-V,I-V,I-V,B-N,B-PRE,B-N,B-N,B-PRONOUN,B-PRONOUN,B-CONJ,B-ADV,B-V"
ōy druwand gannāg-mēnōg ka be abāyēd abesīhēnīdan stambagtar dušpādixšāytar bawēd,"B-DET,B-ADJ,B-N,I-N,I-N,B-CONJ,B-PRE,B-V,B-V,B-ADJ,B-ADJ,B-V"
u-t ēn-iz gōwēm spitāmān zarduxšt kū kē pad ān āwām tan xwāhēd ruwān bōxtan nē tuwān čē tan frabīh ruwān kars nizār pad dušox kē ruwān xwāhēd tan kars nizār pad gētīg škōh ud driyōš u-š ruwān frabīh pad wahišt,"B-CONJ,I-CONJ,I-CONJ,B-PRONOUN,I-PRONOUN,I-PRONOUN,B-V,B-N,B-N,B-CONJ,B-PRONOUN,B-PRE,B-DET,B-N,B-N,B-V,B-N,B-V,B-ADV,B-V,B-CONJ,B-N,B-ADJ,B-N,B-ADJ,B-ADJ,B-PRE,B-N,B-PRONOUN,B-N,B-V,B-N,B-ADJ,B-ADJ,B-PRE,B-N,B-ADJ,B-CONJ,B-ADJ,B-CONJ,I-CONJ,I-CONJ,B-N,B-ADJ,B-PRE,B-N"
kē andar ān ī škoft āwām be gōwēd warm kard ēstēd ēdōn čiyōn andar xwadāyīh ī wištāsp šāh dwāzdah-hōmāst-ē ī pad zōhr yašt kard ēstēd,"B-PRONOUN,B-PRE,B-JUNK,I-JUNK,B-ADJ,B-N,B-PRE,B-V,B-N,B-V,I-V,B-ADV,B-ADV,B-PRE,B-N,B-JUNK,B-N,B-N,B-N,I-N,I-N,I-N,I-N,B-CONJ,B-PRE,B-N,B-N,B-V,I-V"
ahlawān pahlom ān bawēd kē pad weh-dēn ī māzdēsnān ēstēd u-š dēn ī xwēdōdah pad dūdag rawēd,"B-N,B-ADJ,B-PRONOUN,B-V,B-CONJ,B-PRE,B-N,I-N,I-N,B-JUNK,B-N,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-JUNK,B-N,B-PRE,B-N,B-V"
guft-iš ohrmazd kū spitāmān zarduxšt andar ēn nō-hazār sāl ī man ohrmazd dād mardōm andar ān ī škoft āwām škofttar bawēnd,"B-V,I-V,I-V,B-N,B-CONJ,B-N,B-N,B-PRE,B-DET,B-NUM,I-NUM,I-NUM,B-N,B-CONJ,B-PRONOUN,B-N,B-V,B-N,B-PRE,B-JUNK,I-JUNK,B-ADJ,B-N,B-ADJ,I-ADJ,B-V"
čē andar dušxwadāyīh ī azdahāg frāsyāb ī tūr mardōm ī andar ān ī škoft āwām weh-zīwišntar ud wēš-zīwišntar būd hēnd u-šān petyārag az ahreman ud dēwān kamtar būd,"B-CONJ,B-PRE,B-N,B-JUNK,B-N,B-N,B-JUNK,B-ADJ,B-N,B-JUNK,B-PRE,B-JUNK,I-JUNK,B-ADJ,B-N,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-V,I-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-PRE,B-N,B-CONJ,B-N,B-ADJ,B-V"
čē andar ān ī ōyšān dušxwadāyīh andar ērān-šahr panǰ deh ī awērān nē būd čiyōn ān ī ka hazārag ī tō sar bawēd spitāmān zarduxšt,"B-CONJ,B-PRE,B-JUNK,I-JUNK,B-PRONOUN,B-N,B-PRE,B-N,I-N,I-N,B-NUM,B-N,B-JUNK,B-ADJ,B-ADV,B-V,B-ADV,B-CONJ,I-CONJ,I-CONJ,B-N,B-JUNK,B-PRONOUN,B-N,B-V,B-N,B-N"
čē hamāg ērān dehān pad asp sumb ōyšān be kanīhēd ōyšān drafš andar ō padišxwārgar rasēd gāh ī dēn didēm pādixšāyīh az ānōh be barēnd u-šān zanišn az ān gyāg rasēd,"B-CONJ,B-DET,B-N,B-N,B-PRE,B-N,B-N,B-PRONOUN,B-PRE,B-V,B-PRONOUN,B-N,B-PRE,I-PRE,B-N,B-V,B-N,B-JUNK,B-N,B-N,B-N,B-PRE,B-ADV,B-PRE,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-PRE,B-DET,B-N,B-V"
spitāmān zarduxšt ēn ān ī pēš gōwēm,"B-N,B-N,B-PRONOUN,B-PRONOUN,B-CONJ,B-ADV,B-V"
kē az astān ēdōn pad yazišn abar ud weh kē ohrmazd rāy yazišn wēš kunēd ohrmazd āgāh az ahlāyīh čegām-iz-ē kū kār ud kirbag mizd ud pādāšn ohrmazd āgāh az ahlāyīh dahēd ud hanǰamanīgān narān ud mādagān yazēm ud amahraspandān kē nar-iz mādag-iz ōyšān weh hēnd,"B-CONJ,B-PRE,B-N,B-ADV,B-PRE,B-N,B-ADJ,B-CONJ,B-ADJ,B-PRONOUN,B-N,B-POST,B-N,B-ADV,B-V,B-N,B-ADJ,B-PRE,B-N,B-PRONOUN,I-PRONOUN,I-PRONOUN,I-PRONOUN,I-PRONOUN,B-CONJ,B-N,B-CONJ,B-N,B-N,B-CONJ,B-N,B-N,B-ADJ,B-PRE,B-N,B-V,B-CONJ,B-N,B-N,B-CONJ,B-N,B-V,B-CONJ,B-N,B-CONJ,B-N,I-N,I-N,B-N,I-N,I-N,B-PRONOUN,B-ADJ,B-V"
pursīd zardxušt az ohrmazd kū ohrmazd mēnōg ī abzōnīg dādār ī gēhān ī astōmandān ahlaw az kū abāz wirāyēnd ēn dēn ī weh ī māzdēsnān ud pad čē abzār be zanēnd ēn dēw ī wizārd-wars ī xēšm-tōhmag,"B-V,B-N,B-PRE,B-N,B-CONJ,B-N,B-N,B-JUNK,B-ADJ,B-ADJ,B-JUNK,B-N,B-JUNK,B-N,B-ADJ,B-ADV,I-ADV,B-ADV,B-V,B-DET,B-N,B-JUNK,B-ADJ,B-JUNK,B-N,B-CONJ,B-PRE,B-DET,B-N,B-PRE,B-V,B-DET,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ"
dādār man ōš dah ud āwādagān ī man ōš dah kū ma ēd zīwānd andar ān ī škoft āwām gišnag zīwišnīg dah kū druwandīh ud rāh ī dušox nē wirāyēnd,"B-N,B-PRONOUN,B-N,B-V,B-CONJ,B-N,B-JUNK,B-PRONOUN,B-N,B-V,B-CONJ,B-ADV,B-MARKER,B-V,B-PRE,B-DET,B-JUNK,B-ADJ,B-N,B-ADJ,B-N,B-V,B-CONJ,B-N,B-CONJ,B-N,B-JUNK,B-N,B-ADV,B-V"
guft-iš ohrmazd kū spitāmān zarduxšt pas az nišānag ī syā pādixšāyīh az ōyšān xēšm-tōhmagān az salmān dehān druz ī šēdāspīh ud kalsyāgīh rasēd hād māh-windād guft kū hrōmāyīg bawēnd ud rōšn guft kū suxr-kulāh ud suxr-zēn ud suxr-drafš bawēnd hād ka daxšag ī ōyšān bawēd,"B-V,I-V,I-V,B-N,B-CONJ,B-N,B-N,B-PRE,I-PRE,B-N,B-JUNK,B-ADJ,B-N,B-PRE,B-DET,B-N,I-N,I-N,B-PRE,B-ADJ,B-N,B-N,B-JUNK,B-ADJ,B-CONJ,B-ADJ,B-V,B-V,B-N,I-N,I-N,B-V,B-CONJ,B-N,B-V,B-CONJ,B-N,B-V,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-V,B-V,B-CONJ,B-N,B-JUNK,B-PRONOUN,B-V"
ka be āyēnd spitāmān zardxušt xwaršēd nizm nišān nimāyēd ud māh az gōnag wardēd pad gēhān nizm ud tom ud tārīkīh bawēd ud pad asmān nišānag ī gōnag-gōnag paydāg bawēd ud būm-čandag ī was bawēd ud wād stahmagtar āyēd ud pad gēhān niyāz ud tangīh ud dušxwārīh wēš ō dīdār āyēd ud tīr ud ohrmazd wattarān rāy pādixšāyīh rāyēnēnd,"B-CONJ,B-PRE,B-V,B-N,B-N,B-N,B-N,B-N,B-V,B-CONJ,B-N,B-PRE,B-N,B-V,B-PRE,B-N,B-N,B-CONJ,B-N,B-CONJ,B-N,B-V,B-CONJ,B-PRE,B-N,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-ADJ,B-V,B-CONJ,B-N,I-N,I-N,B-JUNK,B-ADJ,B-V,B-CONJ,B-N,B-ADJ,B-V,B-CONJ,B-PRE,B-N,B-N,B-CONJ,B-N,B-CONJ,B-N,B-ADV,B-PRE,B-N,B-V,B-CONJ,B-N,B-CONJ,B-N,B-N,B-POST,B-N,B-V"
ēdōn be ōzanēnd ān ī ōyšān xēšm-tōhmagān sad-gānag ud ēw-hazār-gānag ud bēwar-gānag ud abāz wardēnd drafš nišān amar spāh ī ōyšān dēwān ī wizārd-warsān be rasēnd ō ēn ērān dehān ī man ohrmazd dād ud hyōn ī frāx-anīg dušmen turk ud kamīr hād ul-drafš hēnd čē drafš ul gīrēnd hād pad was maragīh ō ērān dehān ī man ohrmazd dād čiyōn buš ī asp be ēstēnd turk ī dawāl-kustīg hrōmāyīg ud šēdāspīh ī kalsyāgīh pad ham-rasišnīh frāz rasēnd,"B-ADV,B-PRE,B-V,B-DET,B-JUNK,B-PRONOUN,B-N,I-N,I-N,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-ADV,B-V,B-N,B-N,B-ADJ,B-N,B-JUNK,B-DET,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,I-ADJ,B-PRE,B-V,B-PRE,B-DET,B-N,B-N,B-CONJ,B-PRONOUN,B-N,B-V,B-CONJ,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,I-ADJ,B-N,B-N,B-CONJ,B-N,I-N,B-V,B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-N,B-ADV,B-V,B-V,B-PRE,B-ADJ,B-N,I-N,B-PRE,B-N,B-N,B-CONJ,B-PRONOUN,B-N,B-V,B-ADV,B-N,I-N,B-JUNK,B-N,B-PRE,B-V,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-N,B-CONJ,B-N,B-JUNK,B-N,B-PRE,B-N,I-N,I-N,B-ADV,B-V"
ud pad ham-kōxšišnīh pad se gyāg ardīg ī wuzurg se bār būd bawēd spitāmān zardxušt,"B-CONJ,B-PRE,B-N,I-N,I-N,B-PRE,B-NUM,B-N,B-N,B-JUNK,B-ADJ,B-NUM,B-N,B-V,I-V,B-N,B-N"
ēk pad xwadāyīh ī kāyōs ka pad ān ī dēwān abāgīh abāg amahraspandān,"B-NUM,B-PRE,B-N,B-JUNK,B-N,B-CONJ,B-PRE,B-JUNK,I-JUNK,B-N,B-N,B-PRE,B-N"
ud dudīgar ka tō spitāmān zardxušt dēn padīrift ud ham-pursagīh ī tō wištāsp šāh ud arǰāsp ī xēšm-wišūd pad kārezār ī dēn pad ham-kōxšišnīh pad spēd-razūr hād būd kē andar pārs guft,"B-CONJ,B-NUM,B-CONJ,B-PRONOUN,B-N,B-N,B-N,B-V,B-CONJ,B-N,I-N,I-N,B-JUNK,B-PRONOUN,B-N,B-N,B-CONJ,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-PRE,B-N,B-JUNK,B-N,B-PRE,B-N,I-N,I-N,B-PRE,B-N,I-N,I-N,B-V,B-V,B-PRONOUN,B-PRE,B-N,B-V"
ud sidīgar ka hazārag ī tō sar bawēd spitāmān zarduxšt ka ān ī har se ō ēd gyāg rasēd turk ud tāzīg ud hrōmīg hād būd kē dašt ī nišānag ī guft hamāg ērān dehān ī man ohrmazd dād az gāh ī xwēš be ō padišxwārgar rasēd hād būd kē ādur gušnasp pad war ī čēčast ī zofr ī garm-āb ī ǰud-dēw hād ānōh-iz dēn paydāg hād būd kē māhīg guft ādurōg guft kū karzang ēdōn pad tāzišn bawēd pad ēn ērān dehān ī man ohrmazd dād az xēšm-tōhmagān spitāmān zardxušt kū ēn mardōm ō padišxwārgar ud pārs ud sūrāg-mānīh ud kōf-mānīh ud drayā-mānīh ēg-iš nihang be mānēd,"B-CONJ,B-NUM,B-CONJ,B-N,B-JUNK,B-PRONOUN,B-N,B-V,B-N,B-N,B-CONJ,B-JUNK,I-JUNK,B-DET,B-NUM,B-PRE,B-NUM,B-N,B-V,B-N,B-CONJ,B-N,B-CONJ,B-N,I-N,B-V,B-V,B-PRONOUN,B-N,B-JUNK,B-N,B-JUNK,B-V,B-DET,B-N,B-N,B-CONJ,B-PRONOUN,B-N,B-V,B-PRE,B-N,B-JUNK,B-PRONOUN,B-PRE,B-PRE,B-N,B-V,B-V,B-V,B-PRONOUN,B-N,B-N,B-PRE,B-N,B-JUNK,B-N,B-JUNK,B-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-V,B-ADV,I-ADV,I-ADV,B-N,B-ADJ,B-V,B-V,B-PRONOUN,B-N,B-V,B-N,I-N,B-V,B-CONJ,B-N,I-N,B-ADV,B-PRE,B-N,I-N,B-V,B-PRE,B-DET,B-N,B-N,B-CONJ,B-PRONOUN,B-N,B-V,B-PRE,B-N,I-N,I-N,B-N,B-N,B-CONJ,B-DET,B-N,B-PRE,B-N,B-CONJ,B-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N,B-ADV,I-ADV,I-ADV,B-ADV,B-PRE,B-V"
čē ka šōy xwēš be tuwān bōxtan ēg-iš zan ud frazand ud xwāstag ayād nē bawēd,"B-CONJ,B-CONJ,B-N,B-PRONOUN,B-PRE,B-V,B-V,B-ADV,I-ADV,I-ADV,B-N,B-CONJ,B-N,B-CONJ,B-N,B-N,B-ADV,B-V"
pas zarduxšt guft kū dādār man ōš dah āwādagān ī man ōš dah kū ma zīwēnd andar ān ī škoft āwām,"B-ADV,B-N,B-V,B-CONJ,B-N,B-PRONOUN,B-N,B-V,B-N,B-JUNK,B-PRONOUN,B-N,B-V,B-CONJ,B-ADV,B-V,B-PRE,B-JUNK,I-JUNK,B-ADJ,B-N"
zardxušt čē ān rōz ka sadōzim hazārag ī tō sar bawēd ī zarduštān ka ēč-iš druwand az ēn hazārag andar ān hazārag nē šawēd,"B-N,B-CONJ,B-DET,B-N,B-CONJ,B-N,B-N,B-JUNK,B-PRONOUN,B-N,B-V,B-CONJ,B-ADJ,B-CONJ,B-DET,I-DET,I-DET,B-ADJ,B-PRE,B-DET,B-N,B-PRE,B-DET,B-N,B-ADV,B-V"
pursīd zarduxšt az ohrmazd kū ohrmazd mēnōg abzōnīg ī dādār ī gēhān astōmandān ahlaw dādār ka ōyšān ēdōn was-marag hēnd pad čē abzār be šāyēnd abesīhēnīdan,"B-V,B-N,B-PRE,B-N,B-CONJ,B-N,B-N,B-ADJ,B-JUNK,B-N,B-JUNK,B-N,B-N,B-N,B-N,B-CONJ,B-PRONOUN,B-ADV,B-ADJ,I-ADJ,I-ADJ,B-V,B-PRE,B-DET,B-N,B-PRE,B-V,B-V"
guft-iš ohrmazd kū spitāmān zarduxšt ka dēw ī wizārd-wars ī xēšm-tōhmag ō paydāgīh āyēd pad kust ī xwarāsān nazdist nišān ī syā paydāg bawēd zāyēd ōšīdar ī zarduxštān pad war ī frazdān hād kē pad zrēh kayānse guft hād būd kē pad kābulestān guft,"B-V,I-V,I-V,B-N,B-CONJ,B-N,B-N,B-CONJ,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-PRE,B-N,B-V,B-PRE,B-N,B-JUNK,B-N,B-ADV,B-N,B-JUNK,B-ADJ,B-ADJ,B-V,B-V,B-N,B-JUNK,B-ADJ,B-PRE,B-N,B-JUNK,B-N,B-V,B-PRONOUN,B-PRE,B-N,B-N,B-V,B-V,B-V,B-PRONOUN,B-PRE,B-N,B-V"
pad sīh-sālagīh ō ham-pursagīh man ohrmazd rasēd spitāmān zarduxšt pad kust ī čīnestān guft hād būd kē andar hindūgān guft,"B-PRE,B-N,I-N,I-N,B-PRE,B-N,I-N,I-N,B-PRONOUN,B-N,B-V,B-N,B-N,B-PRE,B-N,B-JUNK,B-N,B-V,B-V,B-V,B-PRONOUN,B-PRE,B-N,B-V"
zāyēd kay-ē hād pid ī ōy kay az kayān tōhmag pad ayārīh ō ōšīdar hindūgān šawēd,"B-V,B-N,I-N,I-N,B-V,B-N,B-JUNK,B-DET,B-N,B-PRE,B-N,B-N,B-PRE,B-N,B-PRE,B-N,B-N,B-V"
pad ēw-sad-sālagīh kāmag ō zanān bawēd u-š az-iš zāyēd kay-ē ī dēnīg wahrām ī warzāwand nām xwānēd hād būd kē šāpuhr guft,"B-PRE,B-N,I-N,I-N,I-N,I-N,B-N,B-PRE,B-N,B-V,B-CONJ,I-CONJ,I-CONJ,B-POST,I-POST,I-POST,B-V,B-N,I-N,I-N,B-CONJ,B-ADJ,B-N,B-JUNK,B-ADJ,B-N,B-V,B-V,B-V,B-PRONOUN,B-N,B-V"
kū ān šab ka ān kay zāyēd nišān ō gēhān rasēd stārag az asmān wārēd ka ōy kay zāyēd stārag nišān nimāyēd hād dād-ohrmazd guft kū ābān māh ud wād rōz pidar ī ōy kay frazām bawēd pad kanīgān ī šāh parwarēnd xwadāy zan-ē bawēd,"B-CONJ,B-DET,B-N,B-CONJ,B-DET,B-N,B-V,B-N,B-PRE,B-N,B-V,B-N,B-PRE,B-N,B-V,B-CONJ,B-DET,B-N,B-V,B-N,B-N,B-V,B-V,B-N,I-N,I-N,B-V,B-CONJ,B-N,B-N,B-CONJ,B-N,B-N,B-N,B-JUNK,B-DET,B-N,B-N,B-V,B-PRE,B-N,B-JUNK,B-N,B-V,B-N,B-N,I-N,I-N,B-V"
ka stārag ī ohrmazd ul ō bālist rasēd anāhīd rāy frōd abganēd xwadāyīh ō kay rasēd was amar gund zēnāwand ārāstag-drafš hēnd,"B-CONJ,B-N,B-JUNK,B-N,B-ADV,B-PRE,B-N,B-V,B-N,B-POST,B-ADV,B-V,B-N,B-PRE,B-N,B-V,B-ADJ,B-ADJ,B-N,B-ADJ,B-ADJ,I-ADJ,I-ADJ,B-V"
kū pad ham-ayārīh ham-drafš ō ēn ērān dehān was-marag bē ōzanēnd ōyšān xēšm-tōhmagān ī šēdāspīh hyōn ī frāx-anīg dām gurg ī dō-zang ud dēw ī dawāl-kustīg,"B-CONJ,B-PRE,B-N,I-N,I-N,B-ADJ,I-ADJ,I-ADJ,B-PRE,B-DET,B-N,B-N,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-V,B-DET,B-N,I-N,I-N,B-JUNK,B-ADJ,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,I-ADJ,B-N,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-CONJ,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ"
hād būd kē guft kū pad war ī se-tōhmag būd kē guft kū andar marw ī šēdān hād būd kē andar pārs guft,"B-V,B-V,B-PRONOUN,B-V,B-CONJ,B-PRE,B-N,B-JUNK,B-N,I-N,I-N,B-V,B-PRONOUN,B-V,B-CONJ,B-PRE,B-N,B-JUNK,B-ADJ,B-V,B-V,B-PRONOUN,B-PRE,B-N,B-V"
ō pušt ī ērān dehān amar spāh ī xwarāsānīh abrāstag-drafš hēnd kū drafš ī babar-pōst dārēnd u-šān wād drafš ud bandug spēd,"B-PRE,B-N,B-JUNK,B-N,B-N,B-ADJ,B-N,B-JUNK,B-ADJ,B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,B-N,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-V,B-CONJ,I-CONJ,I-CONJ,B-N,B-N,B-CONJ,B-N,B-ADJ"
ud amar ul spāh nixwārēnd tā ō gilistag ī dēwān ēdōn be ōzanēnd kū hazār zan pay mard-ē wēnēnd ud be bōyēnd,"B-CONJ,B-ADJ,B-ADV,B-N,B-V,I-V,B-PRE,I-PRE,B-N,B-JUNK,B-N,B-ADV,B-PRE,B-V,B-CONJ,B-NUM,B-N,B-N,B-N,I-N,I-N,B-V,B-CONJ,B-PRE,B-V,I-V"
abāz wirāyēnd ēn ērān dehān ī man ohrmazd dād,"B-ADV,B-V,B-DET,B-N,B-N,B-CONJ,B-PRONOUN,B-N,B-V"
pad dwārišn dwārēd gannāg-mēnōg abāg dēwān ud wattar-tōhmagān ud xēšm ī xurdruš be ō pušt ud ayārīh ī ōyšān dēw-ēsnān ud xēšm-tōhmagān rasēd spitāmān zarduxšt,"B-PRE,B-N,B-V,B-N,I-N,I-N,B-PRE,B-N,B-CONJ,B-N,I-N,I-N,B-CONJ,B-N,B-JUNK,B-ADJ,B-PRE,I-PRE,B-N,B-CONJ,B-N,B-JUNK,B-DET,B-N,I-N,I-N,B-CONJ,B-N,I-N,I-N,B-V,B-N,B-N"
ud rawēd nēryōsang yazad ud srōš ahlaw az weh čagād ī dāitī ō kang-diz ī syāwaxš ī bāmīg kard az-iš wāng kunēnd kū frāz raw pēšyōtan ī bāmīg čihrōmyān ī wištāspān kayān xwarrah ī dēn rāst wirāstār frāz raw ō ēn ērān dehān ī man ohrmazd dād abāz wirāy gāh ī dēn xwadāyīh,"B-CONJ,B-V,B-N,B-N,B-CONJ,B-N,B-ADJ,B-PRE,B-ADJ,B-N,B-JUNK,B-N,B-PRE,B-N,I-N,I-N,B-JUNK,B-N,B-JUNK,B-ADJ,B-V,B-PRE,I-PRE,I-PRE,B-N,B-V,B-CONJ,B-ADV,B-V,B-N,B-JUNK,B-ADJ,B-N,B-JUNK,B-ADJ,B-ADJ,B-N,B-JUNK,B-N,B-ADJ,B-N,B-ADV,B-V,B-PRE,B-DET,B-N,B-N,B-CONJ,B-PRONOUN,B-N,B-V,B-ADV,B-V,B-N,B-JUNK,B-N,B-N"
ōyšān mēnōgīhā abar rawēnd u-šān yazēnd dwāzdah-hōmāst ī pad zōhr,"B-PRONOUN,B-ADV,B-PRE,B-V,B-CONJ,I-CONJ,I-CONJ,B-V,B-N,I-N,I-N,B-JUNK,B-PRE,B-N"
ud frāz rawēd pēšyōtan ī bāmīg abāg ēw-sad panǰāh mard ī ahlaw kē hāwišt ī pēšyōtan hēnd pad syā samōr ǰāmag pad mēnōg ī weh dārēnd ul rawēnd pad humat ud hūxt ud huwaršt ud ātaxš ī ābān frāz yazēnd hādoxt ud bayān-yasn frāz stāyēnd man ohrmazd abāg amahraspandān,"B-CONJ,B-ADV,B-V,B-N,B-JUNK,B-ADJ,B-PRE,B-NUM,I-NUM,I-NUM,I-NUM,B-N,B-JUNK,B-ADJ,B-CONJ,B-N,B-JUNK,B-N,B-V,B-PRE,B-ADJ,B-N,B-N,B-PRE,B-ADJ,B-JUNK,B-ADJ,B-V,B-ADV,B-V,B-PRE,B-N,B-CONJ,B-N,B-CONJ,B-N,B-CONJ,B-N,B-JUNK,B-N,B-ADV,B-V,B-N,B-CONJ,B-N,I-N,I-N,B-ADV,B-V,B-PRONOUN,B-N,B-PRE,B-N"
frāz rawēd pēšyōtan ī bāmīg abāg ēw-sad ud panǰāh mard kē syā samōr dārēnd ō ādur ī xwarrahōmand ī rōšn-kirb xwānēnd pad dād-gāh nišast gyān ī ādur farrōbay ī pērōzgar u-š pad ham-zōtīh yazišn frāz sāzēnd barsom frāz wistarēnd ud yazēnd hordād-yasn amurdād-yasn pad nērang ī nērangestān ī dēnīg,"B-ADV,B-V,B-N,B-JUNK,B-ADJ,B-PRE,B-NUM,I-NUM,I-NUM,I-NUM,I-NUM,B-N,B-CONJ,B-ADJ,B-N,B-V,B-PRE,B-N,B-JUNK,B-ADJ,B-JUNK,B-ADJ,I-ADJ,I-ADJ,B-V,B-PRE,B-N,I-N,I-N,B-V,B-N,B-JUNK,B-N,B-N,B-JUNK,B-ADJ,B-CONJ,I-CONJ,I-CONJ,B-PRE,B-N,I-N,I-N,B-N,B-ADV,B-V,B-N,B-ADV,B-V,B-CONJ,B-V,B-N,I-N,I-N,B-N,I-N,I-N,B-PRE,B-N,B-JUNK,B-N,I-N,B-JUNK,B-ADJ"
ud škennēd petyārag se ēk-ē,"B-CONJ,B-V,B-N,B-NUM,I-NUM,I-NUM,I-NUM"
